nome,preco,oferta,gramagem,categoria,data_ini,data_fim,date_source,supermarket,tablode_source
Cerveja pilsen eisenbahn,3.99,False,350ml,Bebidas Alcoólicas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Cerveja unfiltered eisenbahn,4.79,False,355ml,Bebidas Alcoólicas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Cerveja puro malte grossa,2.39,False,269ml,Bebidas Alcoólicas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Cerveja pilsen kaiser,2.69,False,350ml,Bebidas Alcoólicas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Creme de avelã nutella,22.9,False,350g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Chocolate white bueno kinder,7.49,False,39g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Chocolate joy kinder,10.9,False,42.90g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Biscoito wafer com creme de avelã hanuta,3.99,False,22g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Limpador multiuso uau,17.9,False,5L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Limpador multiuso uau concentrado,3.49,False,500ml,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Desinfetante antibacteriano uau,8.99,False,2L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Amaciante de roupas concentrado uau,11.9,False,1L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Limpador multiuso da jato veja,5.99,False,500ml,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Inseticida aerossol sbp,14.9,False,450ml,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Limpador perfumado sbp,14.9,False,2L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Alvejante vanish,16.9,False,1.2L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_7a21e2d56f.webp
Batata palito frita congelada mais batata Bem Brasil,31.9,True,2kg,Congelados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Anéis de cebola congelados Bem Brasil,29.9,True,300g,Congelados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Batata crinkle congelada Bem Brasil,39.9,True,2kg,Congelados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Batata palito mais batata Bem Brasil,7.49,True,400g,Congelados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Pão de forma integral Pullman,9.49,True,450g,Padaria,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Bisnaguinha tradicional Pullman,8.99,True,300g,Padaria,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Pão de forma integral na chapa ou alguma coisa artesanal Pullman,10.9,True,500g,Padaria,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Pão tipo tortilha rápido sabores Bimbo,9.98,True,297g,Padaria,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Filé de peito de frango congelado Sadia,19.9,True,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Frango inteiro temperado sem miúdos congelado Sadia,10.79,True,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Meio da asa de frango congelado Sadia,22.49,True,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Margarina com ou sem sal Qualy,7.79,True,500g,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Azeite de oliva extra virgem Borges,28.9,True,500ml,Mercearia,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Molho de tomate tradicional Tarantella,1.79,True,340g,Mercearia,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Extrato de tomate tradicional Elefante,6.29,True,340g,Mercearia,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Óleo composto tradicional Maria,12.49,True,500ml,Mercearia,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/1_769e2ccd7d.webp
Steak de frango empanado Aurora,1.49,True,100g,Congelados,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Filé de peito de frango congelado Aurora,19.5,True,1kg,Congelados,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Bacon em fatias Aurora,12.9,True,250g,Frios,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Batata palito pré-frita congelada Aurora,29.9,True,2kg,Congelados,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Coxa com sobrecoxa de frango Aurora,8.79,True,1kg,Carnes,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Macarrão de sêmola parafuso Dona Benta,3.49,True,500g,Massas,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Massa de sêmola para lasanha Brandini,4.99,True,500g,Massas,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Mistura para bolo sabor chocolate Dona Benta,5.99,True,450g,Misturas para Bolos,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Massa para lasanha direto ao forno Dona Benta,5.29,True,200g,Massas,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Biscoito salgado original ou integral Dona Benta,5.19,True,400g,Biscoitos,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Detergente líquido Limppol fragâncias,1.99,True,500ml,Limpeza,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Limpador multiuso Limppol fragâncias,3.99,True,500ml,Limpeza,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Amaciante de roupas Limppol fragâncias,9.9,True,2L,Limpeza,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Desinfetante Pinho Bril fragâncias,4.99,True,500ml,Limpeza,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Passa-roupas Pureza Mon Bijou,10.9,True,500ml,Limpeza,2024-09-16,2024-09-20,2024_10_09,assai,imagens_assai/f0bc9c5d098575295b7a8312b46765490d9bebe6.webp
Cerveja Heineken Long Neck,4.99,4.45,250ml,Cerveja,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Aperitivo de Whisky Master Gold,20.9,18.9,500ml,Destilados,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Whisky Nacional Passport Scotch,52.9,44.9,1L,Destilados,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Whisky Escocês Red Label,74.9,69.5,750ml,Destilados,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cachaça Ouro Caranguejo,4.79,4.29,350ml,Destilados,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Vodka Sueca Absolut,99.0,89.9,750ml,Destilados,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cerveja Pilsen Itaipava,3.59,2.99,350ml,Cerveja,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cerveja Lager Amstel,4.19,3.79,350ml,Cerveja,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cerveja 0% Álcool Sleek Heineken,5.19,4.69,350ml,Cerveja,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cerveja Puro Malte Petra,4.09,3.59,350ml,Cerveja,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Água de Coco Natural OQ,10.69,7.9,1L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Bebida Energy Drink Ray Sabores,12.5,9.7,2L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Coquetel Syn Sabores,2.69,2.39,350ml,Bebidas alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Refrigerante Sabor Guaraná Fanta,16.49,15.99,2L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Água Mineral Sem Gás Indaiá,2.05,1.69,500ml,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Suco do Mais 100%,12.9,9.9,1L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Bebida Isotônica Powerade Sabores,5.49,4.79,500ml,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Bebida Mista Frut Del Valle Sabores,6.79,6.49,1L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Bebida Mista Vig Vigor Sabores,2.29,1.89,200ml,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Néctar de Uva ou Laranja Dafruta,4.29,3.49,1L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Chá Ice Tea Leão Sabores,6.99,5.99,1.5L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Refrigerante Citrus Schweppes,6.99,6.79,1.5L,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Água Tônica Tradicional Schweppes,2.99,2.79,350ml,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Bebida Cabaré Ice,5.99,5.49,275ml,Bebidas alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Refrigerante Original Guaraná Antarctica,2.09,1.65,350ml,Bebidas não alcoólicas,25/09/2023,05/10/2023,2024_10_09,assai,imagens_assai/0a22e41e7020e186294a177311bd5c80d6302492.webp
Cápsulas Dolce Gusto Sabores,14.9,True,10 unidades,Café,25/09/2024,26/09/2024,2024_10_09,assai,imagens_assai/campanha_25824_cluster_226_pagina_1_a30f790881.webp
Lava-Roupas em Pó Surf Fragrâncias,4.99,True,800g,Produtos de Limpeza,25/09/2024,26/09/2024,2024_10_09,assai,imagens_assai/campanha_25824_cluster_226_pagina_1_a30f790881.webp
Shampoo Seda Tipos,9.9,False,325ml,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Condicionador Seda Tipos,10.9,False,325ml,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Sabonete Dove Fragrâncias,23.92,True,90g,Higiene Pessoal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Shampoo OX,17.9,False,250ml,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Kit Neutrox 2 Tipos,11.9,False,300ml,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Creme de Tratamento Skala 3 Tipos,6.9,False,1kg,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Óleo Extraordinário Elseve,29.9,False,100ml,Cabelo,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Loção Deo-Hidratante Beleza Radiante Nivea,29.9,True,400ml,Cuidados com a Pele,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Desodorante Aerossol Clinical Rexona,16.9,False,150ml,Higiene Pessoal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Desodorante Aerossol Monange Fragrâncias,7.9,False,150ml,Higiene Pessoal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Loção Hidramais Fragrâncias,8.9,False,500ml,Cuidados com a Pele,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Creme Dental Colgate Máxima Proteção Anticáries,5.49,False,180g,Higiene Bucal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Escova Dental Colgate Classic Clean,9.9,False,4 unidades,Higiene Bucal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Enxaguante Bucal Cool Mint Listerine,14.9,False,500ml,Higiene Bucal,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Absorvente Sempre Livre com ou sem Abas,2.99,False,8 unidades,Higiene Feminina,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Absorvente Sempre Livre com Abas,10.9,False,32 unidades,Higiene Feminina,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Condicionador Johnson's Baby,16.9,False,200ml,Infantil,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Shampoo Johnson's Baby,14.9,False,200ml,Infantil,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Sabonete Johnson's Baby,4.9,False,80g,Infantil,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Fralda Descartável Huggies Proteção dia e noite Jumbo,23.9,False,Tamanhos variados,Infantil,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Fralda Descartável Turma da Mônica Baby,54.9,False,Tamanhos variados,Infantil,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Fralda Descartável Hippo Turma dos Anjinhos,39.9,True,Tamanhos variados,Infantil,30/09/2024,01/10/2024,2024_10_09,assai,imagens_assai/666_9e28b7f821.webp
Azeite de Oliva Extra Virgem Gallo,40.9,False,500ml,Azeite,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Macarrão Paganini,2.59,False,500g,Massa,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Molho de Tomate Pomodoro,1.19,False,300g,Molho,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Cerveja Pilsen Itaipava,2.18,False,350ml,Bebida Alcoólica,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Cerveja Pilsen Lokal,1.89,False,350ml,Bebida Alcoólica,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Água Mineral Crystal,0.99,False,500ml,Bebida,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Margarina Doriana,5.29,False,500g,Laticínio,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Frango à Passarinho Congelado Top Frango,7.69,False,1kg,Carne,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Bisteca Suína Congelada Sadia,14.9,False,1kg,Carne,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Detergente Líquido Limpol,1.89,False,500ml,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Amaciante Concentrado Comfort,12.9,False,500ml,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Fralda Descartável Huggies Supreme Care,129.9,False,116 unidades,Higiene,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Farinha de Trigo Nordeste,15.9,False,5kg,Alimento,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Arroz Parboilizado Longo Sabor Sul,24.9,False,5kg,Alimento,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Açúcar Refinado Caravelas,16.9,False,5kg,Alimento,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Lava Roupas em Pó Minuano,12.9,False,1.6kg,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Refrigerante Coca-Cola Sem Açúcar,9.59,False,2L,Bebida,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Peito de Frango Sem Pele e Osso Congelado Guibon,14.9,False,1kg,Carne,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Achocolatado em Pó Nescau,22.5,False,1.2kg,Alimento,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Papel Higiênico Folha Dupla Personal Vip,14.9,True,12 rolos,Higiene,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/d8c216c861729f027f4854d77aab9ef578720b52.webp
Chocolate Lacta Sabores,4.59,Melhor Negócio,90g ou 98g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Maionese Hemmer,14.3,,,Condimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Milho Verde Quero,2.85,,170g,Enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Macarrão Instantâneo Todeschi Sabores,0.79,,,Massas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Batata Palha Tradicional Yoki,11.9,,100g,Petiscos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Azeitonas Verdes Fatiadas Macarena,3.55,,150g,Conservas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Bombom Sabor Beijinho Bon O Bon,27.5,,750g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Achocolatado Nescau Nestlé,1.99,,18g,Bebidas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Cereal Matinal Original Sucrilhos Kellogg's,17.9,,700g,Cereais,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Biscoito de Leite Maltado Marilan,4.85,,350g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Filezinho Sassami de Frango Congelado Copacol,16.1,8% OFF no app,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Cerveja Budweiser,3.38,10% OFF no app,350ml,Bebidas Alcoólicas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Lava Roupas em Pó Primavera Tixan Ypê,16.91,15% OFF no app,,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Requeijão Cremoso Tradicional Líder,11.9,,,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Manteiga com Sal Avalon,25.9,,500g,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Leite Fermentado Bob Esponja Sabores,5.99,,,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Steak de Frango Temperado Lar,1.09,,,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Coxas e Sobrecoxas de Frango com Porção Dorsal Congeladas Lar,5.99,,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Carne Moída Bovina Congelada Chuletto,5.9,,500g,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Paleta Bovina Temperada a Vácuo Friboi,25.9,,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Rabo Bovino Congelado a Vácuo Friboi,21.9,,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Cupim Bovino Congelado a Vácuo Friboi,27.9,,1kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
Linguiça de Carne Suína Congelada Sadia,62.5,Melhor Negócio,5kg,Carnes,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/aad178bf70f6ecd74ec528c1f6ab50b029afc0a0.webp
MOLHO DE TOMATE POMAROLA SABORES,7.98,True,2kg,Molhos,16/09/2024,18/09/2024,2024_10_09,assai,imagens_assai/1_5e8c106a7c.webp
KETCHUP OU MOSTARDA CEPÊRA,19.9,True,3.3kg,Condimentos,16/09/2024,18/09/2024,2024_10_09,assai,imagens_assai/1_5e8c106a7c.webp
MOLHO BARBECUE CEPÊRA,25.9,True,3.5kg,Molhos,16/09/2024,18/09/2024,2024_10_09,assai,imagens_assai/1_5e8c106a7c.webp
MAIONESE HELLMANN'S,39.9,True,2.8kg,Condimentos,16/09/2024,18/09/2024,2024_10_09,assai,imagens_assai/1_5e8c106a7c.webp
MOLHO BILLY JACK SABORES,14.9,True,1.01kg,Molhos,16/09/2024,18/09/2024,2024_10_09,assai,imagens_assai/1_5e8c106a7c.webp
EXTRATO DE TOMATE ELEFANTE,29.9,True,2kg,Molhos,16/09/2024,18/09/2024,2024_10_09,assai,imagens_assai/1_5e8c106a7c.webp
AZEITONA VERDE SEM CAROÇO OU FATIADA RIVOLI,28.9,True,2kg,Conservas,16/09/2024,18/09/2024,2024_10_09,assai,imagens_assai/1_5e8c106a7c.webp
CALDO KNORR SABORES,12.9,True,1kg,Temperos,16/09/2024,18/09/2024,2024_10_09,assai,imagens_assai/1_5e8c106a7c.webp
MILHO VERDE PREDILECTA,27.9,True,1.7kg,Conservas,16/09/2024,18/09/2024,2024_10_09,assai,imagens_assai/1_5e8c106a7c.webp
MOLHO SHOYU KIKKOMAN,6.98,True,1L,Molhos,16/09/2024,18/09/2024,2024_10_09,assai,imagens_assai/1_5e8c106a7c.webp
Atum ralado em óleo ou ao natural 88,5.69,,120g,Alimentos enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/e9cb41fe2f935e38e1079d7b3e07d1a8f244f658.webp
Atum sólido em óleo Gomes da Costa,8.99,,170g,Alimentos enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/e9cb41fe2f935e38e1079d7b3e07d1a8f244f658.webp
